Time,Car,State,Speed,Throttle,Brake,TargetSpeed,SplineProgress,Lap,LateralOffset,Banding,Event
70.22,AiRacer (4),Overtake,145.9,0.55,0.00,148.6,0.1845,1,-0.63,1.000,tick
70.22,AiRacer (5),Overtake,145.4,0.54,0.00,148.1,0.1824,1,-0.76,1.000,tick
70.22,AiRacer (6),Overtake,144.7,0.53,0.00,147.3,0.1863,1,-0.49,1.000,tick
70.22,AiRacer (7),Overtake,145.9,0.54,0.00,148.6,0.1833,1,-0.72,1.000,tick
70.26,AiRacer (2),Race,145.8,0.00,0.00,142.8,0.1898,1,-0.05,1.000,state:Overtake->Race
70.26,AiRacer (2),Defend,145.7,0.00,0.00,142.8,0.1898,1,-0.04,1.000,state:Race->Defend
70.26,AiRacer (3),Race,141.8,0.51,0.00,144.3,0.1923,1,0.40,1.000,state:Defend->Race
70.26,AiRacer (3),Defend,141.8,0.51,0.00,144.3,0.1923,1,0.40,1.000,state:Race->Defend
70.60,AiRacer (6),Race,144.6,0.00,0.00,141.6,0.1904,1,0.04,1.000,state:Overtake->Race
70.61,AiRacer (6),Defend,144.6,0.00,0.00,141.6,0.1905,1,0.04,1.000,state:Race->Defend
70.72,PLAYER,—,172.8,1.00,0.00,—,0.2660,1,-0.28,—,tick
70.72,AiRacer,Race,168.3,1.00,0.00,220.0,0.2473,1,0.10,1.000,tick
70.72,AiRacer (1),Defend,138.5,0.48,0.00,140.9,0.1962,1,0.77,1.000,tick
70.72,AiRacer (2),Defend,141.0,0.34,0.00,142.8,0.1946,1,0.72,1.000,tick
70.72,AiRacer (3),Defend,141.8,0.51,0.00,144.3,0.1971,1,0.77,1.000,tick
70.72,AiRacer (4),Overtake,145.9,0.55,0.00,148.6,0.1899,1,-0.03,1.000,tick
70.72,AiRacer (5),Overtake,145.4,0.54,0.00,148.1,0.1878,1,-0.31,1.000,tick
70.72,AiRacer (6),Defend,143.2,0.00,0.00,141.6,0.1916,1,0.23,1.000,tick
70.72,AiRacer (7),Overtake,145.9,0.54,0.00,148.6,0.1888,1,-0.19,1.000,tick
70.77,AiRacer (4),Race,145.9,0.00,0.00,142.9,0.1905,1,0.06,1.000,state:Overtake->Race
70.77,AiRacer (4),Defend,145.8,0.00,0.00,142.9,0.1905,1,0.06,1.000,state:Race->Defend
70.87,AiRacer (7),Race,145.9,0.00,0.00,142.9,0.1904,1,0.05,1.000,state:Overtake->Race
70.87,AiRacer (7),Defend,145.8,0.00,0.00,142.9,0.1905,1,0.05,1.000,state:Race->Defend
70.97,AiRacer (5),Race,145.4,0.00,0.00,142.4,0.1906,1,0.06,1.000,state:Overtake->Race
71.22,PLAYER,—,175.9,1.00,0.00,—,0.2726,1,-0.32,—,tick
71.22,AiRacer,Race,172.8,1.00,0.00,220.0,0.2538,1,0.26,1.000,tick
71.22,AiRacer (1),Defend,138.5,0.48,0.00,140.9,0.2014,1,0.77,1.000,tick
71.22,AiRacer (2),Defend,140.3,0.49,0.00,142.8,0.1999,1,0.77,1.000,tick
71.22,AiRacer (3),Defend,141.8,0.51,0.00,144.3,0.2024,1,0.77,1.000,tick
71.22,AiRacer (4),Defend,141.2,0.34,0.00,142.9,0.1952,1,0.77,1.000,tick
71.22,AiRacer (5),Race,142.2,0.03,0.00,142.4,0.1932,1,0.49,1.000,tick
71.22,AiRacer (6),Defend,139.6,0.42,0.00,141.6,0.1968,1,0.77,1.000,tick
71.22,AiRacer (7),Defend,141.8,0.22,0.00,142.9,0.1941,1,0.66,1.000,tick
71.55,AiRacer (1),Race,138.5,0.48,0.00,140.9,0.2049,1,0.77,1.000,state:Defend->Race
71.55,AiRacer (1),Defend,138.5,0.48,0.00,140.9,0.2049,1,0.77,1.000,state:Race->Defend
71.72,PLAYER,—,178.6,1.00,0.00,—,0.2794,1,-0.36,—,tick
71.72,AiRacer,Race,176.8,1.00,0.00,220.0,0.2604,1,0.31,1.000,tick
71.72,AiRacer (1),Defend,139.2,1.00,0.00,176.1,0.2067,1,0.72,1.000,tick
71.72,AiRacer (2),Defend,140.3,0.50,0.00,142.8,0.2052,1,0.77,1.000,tick
71.72,AiRacer (3),Defend,143.7,1.00,0.00,186.0,0.2078,1,0.68,1.000,tick
71.72,AiRacer (4),Defend,140.5,0.49,0.00,142.9,0.2005,1,0.77,1.000,tick
71.72,AiRacer (5),Race,140.1,0.46,0.00,142.4,0.1984,1,0.77,1.000,tick
71.72,AiRacer (6),Defend,139.2,0.48,0.00,141.6,0.2021,1,0.77,1.000,tick
71.72,AiRacer (7),Defend,140.5,0.48,0.00,142.9,0.1993,1,0.77,1.000,tick
71.76,AiRacer (2),Race,140.3,0.50,0.00,142.8,0.2057,1,0.76,1.000,state:Defend->Race
71.76,AiRacer (2),Defend,140.3,0.50,0.00,142.8,0.2057,1,0.76,1.000,state:Race->Defend
71.77,AiRacer (3),Race,144.3,1.00,0.00,186.1,0.2083,1,0.65,1.000,state:Defend->Race
71.77,AiRacer (3),Defend,144.3,1.00,0.00,186.2,0.2083,1,0.64,1.000,state:Race->Defend
72.11,AiRacer (6),Race,139.4,1.00,0.00,169.7,0.2061,1,0.77,1.000,state:Defend->Race
72.11,AiRacer (6),Defend,139.4,1.00,0.00,170.0,0.2062,1,0.77,1.000,state:Race->Defend
72.22,PLAYER,—,181.1,1.00,0.00,—,0.2862,1,-0.40,—,tick
72.22,AiRacer,Race,180.4,1.00,0.00,220.0,0.2672,1,0.32,1.000,tick
72.22,AiRacer (1),Defend,145.4,1.00,0.00,193.9,0.2120,1,0.35,1.000,tick
72.22,AiRacer (2),Defend,145.3,1.00,0.00,185.5,0.2106,1,0.42,1.000,tick
72.22,AiRacer (3),Defend,149.3,1.00,0.00,186.3,0.2134,1,0.37,1.000,tick
72.22,AiRacer (4),Defend,140.4,0.51,0.00,142.9,0.2058,1,0.76,1.000,tick
72.22,AiRacer (5),Race,139.9,0.50,0.00,142.4,0.2037,1,0.77,1.000,tick
72.22,AiRacer (6),Defend,140.8,1.00,0.00,181.9,0.2073,1,0.72,1.000,tick
72.22,AiRacer (7),Defend,140.4,0.50,0.00,142.9,0.2046,1,0.77,1.000,tick
72.27,AiRacer (4),Race,140.9,1.00,0.00,175.7,0.2064,1,0.73,1.000,state:Defend->Race
72.28,AiRacer (4),Defend,140.9,1.00,0.00,176.0,0.2064,1,0.73,1.000,state:Race->Defend
72.38,AiRacer (7),Race,140.7,1.00,0.00,172.6,0.2063,1,0.76,1.000,state:Defend->Race
72.38,AiRacer (7),Defend,140.8,1.00,0.00,172.9,0.2063,1,0.76,1.000,state:Race->Defend
72.50,AiRacer (5),Overtake,140.6,1.00,0.00,176.5,0.2066,1,0.75,1.000,state:Race->Overtake
72.72,PLAYER,—,183.3,1.00,0.00,—,0.2931,1,-0.45,—,tick
72.72,AiRacer,Race,183.7,1.00,0.00,220.0,0.2741,1,0.29,1.000,tick
72.72,AiRacer (1),Defend,149.5,0.00,0.00,146.1,0.2176,1,0.03,1.000,tick
72.72,AiRacer (2),Defend,150.8,1.00,0.00,161.2,0.2162,1,0.07,1.000,tick
72.72,AiRacer (3),Defend,149.2,0.00,0.00,142.4,0.2191,1,0.03,1.000,tick
72.72,AiRacer (4),Defend,145.9,1.00,0.00,201.2,0.2112,1,0.38,1.000,tick
72.72,AiRacer (5),Overtake,143.2,1.00,0.00,182.1,0.2090,1,0.63,1.000,tick
72.72,AiRacer (6),Defend,146.7,1.00,0.00,188.7,0.2128,1,0.47,1.000,tick
72.72,AiRacer (7),Defend,144.8,1.00,0.00,187.0,0.2100,1,0.57,1.000,tick
73.05,AiRacer (1),Race,143.3,0.00,0.00,139.0,0.2213,1,-0.19,1.000,state:Defend->Race
73.06,AiRacer (1),Defend,143.3,0.00,0.00,139.0,0.2213,1,-0.19,1.000,state:Race->Defend
73.22,PLAYER,—,185.3,1.00,0.00,—,0.3001,1,-0.51,—,tick
73.22,AiRacer,Race,186.5,1.00,0.00,220.0,0.2812,1,0.23,1.000,tick
73.22,AiRacer (1),Defend,141.2,0.00,0.00,139.0,0.2231,1,-0.30,1.000,tick
73.22,AiRacer (2),Defend,144.5,0.00,0.00,140.9,0.2218,1,-0.24,1.000,tick
73.22,AiRacer (3),Defend,142.6,0.00,0.00,142.4,0.2245,1,-0.40,1.000,tick
73.22,AiRacer (4),Defend,151.1,0.91,0.00,155.6,0.2168,1,0.04,1.000,tick
73.22,AiRacer (5),Overtake,148.7,1.00,0.00,180.2,0.2145,1,0.24,1.000,tick
73.22,AiRacer (6),Defend,147.6,0.00,0.00,139.8,0.2184,1,0.13,1.000,tick
73.22,AiRacer (7),Defend,150.3,1.00,0.00,166.8,0.2156,1,0.27,1.000,tick
73.26,AiRacer (2),Race,144.0,0.00,0.00,140.9,0.2223,1,-0.27,1.000,state:Defend->Race
73.27,AiRacer (2),Defend,143.9,0.00,0.00,140.9,0.2223,1,-0.27,1.000,state:Race->Defend
73.27,AiRacer (3),Race,142.0,0.06,0.00,142.4,0.2251,1,-0.45,1.000,state:Defend->Race
73.27,AiRacer (3),Defend,142.0,0.07,0.00,142.4,0.2251,1,-0.46,1.000,state:Race->Defend
73.61,AiRacer (6),Race,142.5,0.00,0.00,139.8,0.2227,1,-0.19,1.000,state:Defend->Race
73.61,AiRacer (6),Defend,142.4,0.00,0.00,139.8,0.2227,1,-0.19,1.000,state:Race->Defend
73.72,PLAYER,—,187.0,1.00,0.00,—,0.3072,1,-0.57,—,tick
73.72,AiRacer,Race,189.1,1.00,0.00,220.0,0.2883,1,0.16,1.000,tick
73.72,AiRacer (1),Defend,139.1,1.00,0.00,176.2,0.2283,1,-0.77,1.000,tick
73.72,AiRacer (2),Defend,139.5,1.00,0.00,171.3,0.2271,1,-0.70,1.000,tick
73.72,AiRacer (3),Defend,143.9,1.00,0.00,181.9,0.2299,1,-0.77,1.000,tick
73.72,AiRacer (4),Defend,143.9,0.00,0.00,141.0,0.2224,1,-0.28,1.000,tick
73.72,AiRacer (5),Overtake,148.3,0.00,0.00,146.2,0.2201,1,-0.25,1.000,tick
73.72,AiRacer (6),Defend,141.1,0.00,0.00,139.8,0.2238,1,-0.29,1.000,tick
73.72,AiRacer (7),Defend,145.4,0.00,0.00,141.0,0.2212,1,-0.09,1.000,tick
73.78,AiRacer (4),Race,143.2,0.00,0.00,141.0,0.2230,1,-0.32,1.000,state:Defend->Race
73.78,AiRacer (4),Defend,143.2,0.00,0.00,141.0,0.2230,1,-0.32,1.000,state:Race->Defend
73.88,AiRacer (7),Race,143.3,0.00,0.00,141.0,0.2229,1,-0.22,1.000,state:Defend->Race
73.88,AiRacer (7),Defend,143.3,0.00,0.00,141.0,0.2230,1,-0.22,1.000,state:Race->Defend
74.22,PLAYER,—,188.6,1.00,0.00,—,0.3143,1,-0.66,—,tick
74.22,AiRacer,Race,191.4,1.00,0.00,220.0,0.2955,1,0.09,1.000,tick
74.22,AiRacer (1),Defend,145.2,1.00,0.00,220.0,0.2337,1,-0.73,1.000,tick
74.22,AiRacer (2),Defend,145.4,1.00,0.00,211.4,0.2325,1,-0.71,1.000,tick
74.22,AiRacer (3),Defend,149.5,1.00,0.00,220.0,0.2355,1,-0.62,1.000,tick
74.22,AiRacer (4),Defend,140.2,1.00,0.00,180.8,0.2277,1,-0.77,1.000,tick
74.22,AiRacer (5),Overtake,144.0,0.43,0.00,146.2,0.2256,1,-0.77,1.000,tick
74.22,AiRacer (6),Defend,140.7,1.00,0.00,175.8,0.2291,1,-0.77,1.000,tick
74.22,AiRacer (7),Defend,139.7,0.26,0.00,141.0,0.2265,1,-0.63,1.000,tick
74.56,AiRacer (1),Race,149.0,1.00,0.00,220.0,0.2374,1,-0.50,1.000,state:Defend->Race
74.56,AiRacer (1),Overtake,149.1,1.00,0.00,220.0,0.2374,1,-0.50,1.000,state:Race->Overtake
74.72,PLAYER,—,188.6,0.71,0.00,—,0.3215,1,-0.68,—,tick
74.72,AiRacer,Race,193.4,1.00,0.00,220.0,0.3028,1,0.02,1.000,tick
74.72,AiRacer (1),Overtake,150.8,1.00,0.00,220.0,0.2393,1,-0.39,1.000,tick
74.72,AiRacer (2),Defend,150.8,1.00,0.00,220.0,0.2381,1,-0.23,1.000,tick
74.72,AiRacer (3),Defend,154.6,1.00,0.00,220.0,0.2412,1,-0.31,1.000,tick
74.72,AiRacer (4),Defend,145.9,1.00,0.00,220.0,0.2331,1,-0.75,1.000,tick
74.72,AiRacer (5),Overtake,147.8,1.00,0.00,187.6,0.2311,1,-0.77,1.000,tick
74.72,AiRacer (6),Defend,146.6,1.00,0.00,220.0,0.2345,1,-0.68,1.000,tick
74.72,AiRacer (7),Defend,144.9,1.00,0.00,201.2,0.2319,1,-0.77,1.000,tick
74.77,AiRacer (2),Race,151.3,1.00,0.00,220.0,0.2386,1,-0.19,1.000,state:Defend->Race
74.77,AiRacer (2),Overtake,151.3,1.00,0.00,220.0,0.2386,1,-0.19,1.000,state:Race->Overtake
